Label,Product_Url,Content,header
Not a Computer,https://chicago.craigslist.org/nwc/sys/d/la-grange-logitech-m325s-black-usb/7691354010.html,Listing is for one Logitech M325s Wireless Mouse as shown in photos in Brand New Condition    Cash Venmo Zelle Paypal    Additional listings here  httpswwwebaycomstresouthlane  httpwwwbonanzacomboothsesouthlanefrefzbDWT0l  ,
Not a Computer,https://chicago.craigslist.org/nwc/sys/d/la-grange-logitech-m325-red-usb/7682902012.html,Listing is for one Logitech M325 Wireless Mouse as shown in photos in Brand New Condition    Cash Venmo Zelle Paypal    Additional listings here  httpswwwebaycomstresouthlane  httpwwwbonanzacomboothsesouthlanefrefzbDWT0l  ,
Computer,https://chicago.craigslist.org/nwc/sys/d/glenview-14-i7-dell-latitude-e7440-with/7693098940.html,Very good condition Dell 14” laptop  Perfect for light gaming or day by day office tasks.    🫧Was barely used in an clean enviroment no dust or smoking at all.    Factory reset with Windows 11 Pro fresh install.                           🚗💨  ⚡️Fast laptop Dell Latitude E7440    ✅ CPU Intel Core i7 Intel Core - 4600u  @2.10 GHz  ☑️  128 Gb SSD drive for fast boot                         +  ☑️  500 Gb HDD for storage  🔘 8 Gb RAM  🔋 Original Battery  🖥 thin 14” HD Screen  📼 HDMI output  👍 Excellent condition  🔵 3x USB port  📹 Webcam  🌐 WiFi  🔵 Bluetooth  📶 SIM Card slot ready for LTE    🔌Comes with power charger     🤝Pick-up in Glenview  Thank you!    , 14” i7 Dell Latitude E7440 with SSD + HDD *HDMI *Webcam  (Glenview)  
Not a Computer,https://chicago.craigslist.org/nwc/sys/d/chicago-xbox-360-console-120gb/7685414111.html,"Xbox 360 console, 120gb  + spare controllers  Great condition  "," Xbox 360 console, 120gb  -  $90  (Chicago)  "
Not a Computer,https://chicago.craigslist.org/nwc/sys/d/arlington-heights-netgear-router-wnr/7692192895.html,"HELLO  UP FOR SALE LITTLE USED NETGEAR ROUTER    MODEL WNR 2000    COMES WITH ETHERNET CABLE  .    $35     ANY QUESTIONS PLEASE CALL OR TEXT 224 62,2 8...4...SEVEN..O...    THANK YOU FOR VISITING  ", NETGEAR ROUTER WNR 2000 LIKE NEW  -  $35  (ARLINGTON HEIGHTS)  
Computer,https://chicago.craigslist.org/nwc/sys/d/niles-msi-katana-gf66-11ue-160-gb-11th/7693083286.html,The item is in good condition and all cords are included.  , Msi katana gf66 11UE 16.0 GB 11th Gen intel core i7-11800H 2.30GHz  -  $699  (Niles)  
Not a Computer,https://chicago.craigslist.org/nwc/sys/d/la-grange-logitech-m510-wireless/7682891669.html,Listing is for one Logitech M510 Wireless Ambidextrous Optical USB Mouse Red 910004554 as shown in photos in Brand New Condition    Cash Venmo Zelle Paypal    Additional listings here  httpswwwebaycomstresouthlane  httpwwwbonanzacomboothsesouthlanefrefzbDWT0l  ,
Not a Computer,https://chicago.craigslist.org/nwc/sys/d/oak-lawn-28-canon-pixma-printers-need/7690218623.html,"(28) CANON PIXMA PRINTERS - Need Cleaning or Repair - ALL 28 for ONLY $100 ............... (# B-3194)      Manufacturer : CANON PIXMA    Models : (15) IP4500 (A thru O) , (4) IP4300 (P,Q,R) , (9) IP4000 (S-ZZ)  .............. (U & X are IP4000 ""R"" Models)    Colors : Black & Silver    Condition : Not Currently in Working Order    Details : All Need Some Cleaning ( Waste Ink Removal ) and/or Repairs -  ............. (1) Was BRAND NEW ( Just Ink Clogged ) ,  ............. (3) or More Just Need Cleaning ( Waste Ink Full ) , Most are Untested and Might  ............. be Repairable / Reusable , And Some May be Good for Parts , All Will Require  ............. Some Attention to Become Working Units Again .  ............. Most Appear to be Complete - Except Without Any Ink Reservoirs ,  ............. One is Missing a Removable Ink Tray Insert    More Details : (A,B) Waste Ink Near Full , (D) Was Brand New but Ink Clogged ,  ....................... (F,I) Blinks - Yellow , (H,P,Q) Blinks - Orange (Waste Ink Full)    Available : 28 .......... ( TWENTY EIGHT Available ) .......... ( Call for Appointment )    Price Comparisons (Ebay) :  ip4500 - New ..................... $ 250 - $ 600  ip4500 - Used .................... $ 185 - $ 209  ip4300 - New ..................... $ 400  ip4300 - Used .................... $ 91 - $ 202  ip4300 - Not Working ....... $ 102 - $ 109  ip4000 - New .................... $ 930  ip4000 - Used ................... $ 75  ip4000 - Not Working ....... $ 80    Price : $ 100 for ALL - (28) Printers .......... ( All Sold ""As Is"" ) .......... ( Cash & Carry )    Website : CHICAGOLANDSHOWCASE.com    For an Appointment CALL :   show contact info   .............................. ( Any Emails Must Include YOUR PHONE NUMBER )  .............................. ( Because of SCAMMERS - I Do Not Return Emails )  .............................. ( If You See This Ad - It's STILL AVAILABLE )  ", (28) CANON PIXMA PRINTERS - Need Cleaning or Repair - ALL 28 for ONLY  -  $100  (Oak Lawn)  
Not a Computer,https://chicago.craigslist.org/nwc/sys/d/oak-lawn-28-canon-pixma-printers-need/7691401279.html,"(28) CANON PIXMA PRINTERS - Need Cleaning or Repair ............... (# B-3194)      Manufacturer : CANON PIXMA    Models : (15) IP4500 (A thru O) , (4) IP4300 (P,Q,R) , (9) IP4000 (S-ZZ)  .............. (U & X are IP4000 ""R"" Models)    Colors : Black & Silver    Condition : Not Currently in Working Order    Details : All Need Some Cleaning ( Waste Ink Removal ) and/or Repairs -  ............. (1) Was BRAND NEW ( Just Ink Clogged ) ,  ............. (3) or More Just Need Cleaning ( Waste Ink Full ) , Most are Untested and Might  ............. be Repairable / Reusable , And Some May be Good for Parts , All Will Require  ............. Some Attention to Become Working Units Again .  ............. Most Appear to be Complete - Except Without Any Ink Reservoirs ,  ............. One is Missing a Removable Ink Tray Insert    More Details : (A,B) Waste Ink Near Full , (D) Was Brand New but Ink Clogged ,  ....................... (F,I) Blinks - Yellow , (H,P,Q) Blinks - Orange (Waste Ink Full)     Available : 28 .......... ( TWENTY EIGHT Available ) .......... ( Call for Appointment )    Price Comparisons (Ebay) :  ip4500 - New ..................... $ 250 - $ 600  ip4500 - Used .................... $ 185 - $ 209  ip4300 - New ..................... $ 400  ip4300 - Used .................... $ 91 - $ 202  ip4300 - Not Working ....... $ 102 - $ 109  ip4000 - New .................... $ 930  ip4000 - Used ................... $ 75  ip4000 - Not Working ....... $ 80     Price : $ 100 for ALL - (28) Printers .......... ( All Sold ""As Is"" ) .......... ( Cash & Carry )     Website : CHICAGOLANDSHOWCASE.com    For an Appointment CALL :   show contact info   .............................. ( Any Emails Must Include YOUR PHONE NUMBER )  .............................. ( Because of SCAMMERS - I Do Not Return Emails )  .............................. ( If You See This Ad - It's STILL AVAILABLE )  ", (28) CANON PIXMA PRINTERS - Need Cleaning or Repair - ALL 28 for  -  $100  (Oak Lawn)  
Not a Computer,https://chicago.craigslist.org/nwc/sys/d/oak-lawn-28-canon-pixma-printers-need/7691398965.html,"(28) CANON PIXMA PRINTERS - Need Cleaning or Repair ............... (# B-3194)      Manufacturer : CANON PIXMA    Models : (15) IP4500 (A thru O) , (4) IP4300 (P,Q,R) , (9) IP4000 (S-ZZ)  .............. (U & X are IP4000 ""R"" Models)    Colors : Black & Silver     Condition : Not Currently in Working Order    Details : All Need Some Cleaning ( Waste Ink Removal ) and/or Repairs -  ............. (1) Was BRAND NEW ( Just Ink Clogged ) ,  ............. (3) or More Just Need Cleaning ( Waste Ink Full ) , Most are Untested and Might  ............. be Repairable / Reusable , And Some May be Good for Parts , All Will Require  ............. Some Attention to Become Working Units Again .  ............. Most Appear to be Complete - Except Without Any Ink Reservoirs ,  ............. One is Missing a Removable Ink Tray Insert    More Details : (A,B) Waste Ink Near Full , (D) Was Brand New but Ink Clogged ,  ....................... (F,I) Blinks - Yellow , (H,P,Q) Blinks - Orange (Waste Ink Full)     Available : 28 .......... ( TWENTY EIGHT Available ) .......... ( Call for Appointment )    Price Comparisons (Ebay) :  ip4500 - New ..................... $ 250 - $ 600  ip4500 - Used .................... $ 185 - $ 209  ip4300 - New ..................... $ 400  ip4300 - Used .................... $ 91 - $ 202  ip4300 - Not Working ....... $ 102 - $ 109  ip4000 - New .................... $ 930  ip4000 - Used ................... $ 75  ip4000 - Not Working ....... $ 80     Price : $ 100 for ALL - (28) Printers .......... ( All Sold ""As Is"" ) .......... ( Cash & Carry )     Website : CHICAGOLANDSHOWCASE.com    For an Appointment CALL :   show contact info   .............................. ( Any Emails Must Include YOUR PHONE NUMBER )  .............................. ( Because of SCAMMERS - I Do Not Return Emails )  .............................. ( If You See This Ad - It's STILL AVAILABLE )  ", (28) CANON PIXMA PRINTERS - Need Cleaning or Repair - ALL 28 for  -  $100  (Oak Lawn)  
Computer,https://chicago.craigslist.org/nwc/sys/d/crystal-lake-1440p-gaming-pc-mid-range/7693080724.html,-Coming from smoke and pet free home    -Clean dust free interior/exterior    -No damage     -Parts are barely used and function like new    -Built for and runs perfect at 1440p    -Quiet even under heavy load      Specs:    GPU: MSI Mech Radeon RX 6700 XT  CPU: AMD Ryzen 5 5600X  CPU Cooler: Cooler Master Hyper 212 Halo  Motherboard: Gigabyte X570S Aorus Elite AX  Ram: G.SKILL Trident Z Neo (2 x 8GB)  Storage: Samsung 980 Pro SSD (1TB)  PSU: be quiet! Pure Power 11 FM (750W)  Case: NZXT H7 Flow (White & Black)    Has Windows 11    ," 1440p Gaming PC - Mid Range Build  -  $1,400  (Crystal Lake)  "
Computer,https://chicago.craigslist.org/nwc/sys/d/schererville-2013-apple-macbook-pro-13/7688948535.html,"Up for sale we have an early 2013 Apple Macbook Pro 13.3"" laptop with built in web cam and backlit keyboard.  Comes with an Intel i7 processor running at 3.0Ghz, 8GB memory, 500GB m.2 flash hard disk drive.    Comes with good battery (324 cycles normal) and ac adapter / charger.  Comes fully cleaned and tested and loaded with the latest Apple OS Sonoma 14    Comes with 30 day warranty!  Serial number is C02KC17MFFRR    Comes preloaded  1. Logic Pro X trial version  2. Garageband  3. Avid driver digi- 003 driver  4. Libre Office that open & edit word excel & powepoint  5. Microsoft Office online  6. Serato DJ Pro Trial  7. Adobe Reader DC  8. Audacity  9. Avid link  10. Live  11. Zoom  "," 2013 Apple Macbook Pro 13"" laptop i7@3Ghz 8GB 500G Flash Sonoma  -  $299  (Schererville)  "
Computer,https://chicago.craigslist.org/nwc/sys/d/schererville-2013-apple-macbook-pro-13/7688948723.html,"Up for sale we have a late 2013 Apple Macbook Pro 13.3"" retina screen laptop with built in web cam and backlit keyboard.  Comes with an Intel i5 dual core processor running at 2.4Ghz, 8GB DDR3 memory, 128GB flash hard drive.    Comes fully cleaned and tested and loaded with the latest Apple OS Sonoma 14  Comes with good battery (743 cycles normal) and ac adapter / charger.    Comes with 30 day warranty!  Serial number is C02MDFLUFH00    Comes preloaded  1. Logic Pro X trial version  2. Garageband  3. Avid driver digi- 003 driver  4. Libre Office that open & edit word excel & powepoint  5. Microsoft Office online  6. Serato DJ Pro Trial  7. Adobe Reader DC  8. Audacity  9. Avid link  10. Live  11. Zoom      "," 2013 Apple Macbook Pro 13"" laptop i5@2.4Ghz 8GB 128G Flash Sonoma  -  $250  (Schererville)  "
Computer,https://chicago.craigslist.org/nwc/sys/d/schererville-2013-apple-macbook-pro-13/7688948812.html,"Up for sale we have a late 2013 Apple Macbook Pro 13.3"" laptop with built in web cam and backlit keyboard.  Comes with an Intel i5 dual core processor running at 2.4Ghz, 8GB DDR3 memory, 256GB m.2 flash hard drive.  Comes fully cleaned and tested and loaded with the latest Apple OS Sonoma 14    Comes with good battery (92 cycles normal) and ac adapter / charger.    Comes with 30 day warranty!  Serial number is C02N30K5FH00    Comes preloaded  1. Logic Pro X trial version  2. Garageband  3. Avid driver digi- 003 driver  4. Libre Office that open & edit word excel & powepoint  5. Microsoft Office online  6. Serato DJ Pro Trial  7. Adobe Reader DC  8. Audacity  9. Avid link  10. Live  11. Zoom  "," 2013 Apple Macbook Pro 13"" laptop i5@2.4Ghz 8GB 256G Flash Sonoma  -  $275  (Schererville)  "
Computer,https://chicago.craigslist.org/nwc/sys/d/schererville-2013-apple-215-imac/7688948628.html,"2013 Apple iMac 21.5"" All in One Computer 21.5"" LCD screen with an  Intel i5 quad core processor @ 2.7Ghz 16GB memory, 1TB HD Ventura 13.2.1  Video graphics card is Intel iris pro with 1.5GB memory (1920 x 1080) resolution.    Comes fully cleaned and tested and loaded with the latest Apple OS Sonoma 14    Comes with genuine Apple power cord only. The genuine Apple USB keyboard is $35 if needed and the genuine Apple USB mouse is $15 if needed.    Comes with 30 day warranty! Serial number is D25MX39PF8J7    Comes preloaded  1. Logic Pro X trial version  2. Garageband  3. Avid driver digi- 003 driver  4. Libre Office that open & edit word excel & powepoint  5. Microsoft Office online  6. Serato DJ Pro  7. Adobe Reader DC  8. Audacity  9. Avid link  10. Live  11. Zoom  ", 2013 Apple 21.5” iMac Desktop Intel i5 @ 2.7Ghz 16GB 1TB HD Sonoma  -  $299  (Schererville)  
Computer,https://chicago.craigslist.org/nwc/sys/d/schererville-hp-probook-640-g1-core-i5/7688948920.html,"HP ProBook 640 G1 14"" Laptop with an Intel Core i5 4200M@ 2.50GHz 256GB SSD hard disk drive, 8GB memory, DVD+-RW DVD burner drive.    Comes fully cleaned and tested and loaded with Microsoft Windows 11 Home  Comes with good battery and genuine HP ac adapter / charger    Please note: The up arrow key on keyboard works but is missing the key cap.    Comes with 30 day warranty!  Serial number is MXL4421LYM  ", HP ProBook 640 G1 Core i5 4200M@ 2.50GHz 256GB SSD 8GB WIN11  -  $150  (Schererville)  
Not a Computer,https://chicago.craigslist.org/nwc/sys/d/oak-lawn-28-canon-pixma-printers-need/7691392893.html,"(28) CANON PIXMA PRINTERS - Need Cleaning or Repair ............... (# B-3194)      Manufacturer : CANON PIXMA    Models : (15) IP4500 (A thru O) , (4) IP4300 (P,Q,R) , (9) IP4000 (S-ZZ)  .............. (U & X are IP4000 ""R"" Models)    Colors : Black & Silver    Condition : Not Currently in Working Order    Details : All Need Some Cleaning ( Waste Ink Removal ) and/or Repairs -  ............. (1) Was BRAND NEW ( Just Ink Clogged ) ,  ............. (3) or More Just Need Cleaning ( Waste Ink Full ) , Most are Untested and Might  ............. be Repairable / Reusable , And Some May be Good for Parts , All Will Require  ............. Some Attention to Become Working Units Again .  ............. Most Appear to be Complete - Except Without Any Ink Reservoirs ,  ............. One is Missing a Removable Ink Tray Insert    More Details : (A,B) Waste Ink Near Full , (D) Was Brand New but Ink Clogged ,  ....................... (F,I) Blinks - Yellow , (H,P,Q) Blinks - Orange (Waste Ink Full)     Available : 28 .......... ( TWENTY EIGHT Available ) .......... ( Call for Appointment )    Price Comparisons (Ebay) :  ip4500 - New ..................... $ 250 - $ 600  ip4500 - Used .................... $ 185 - $ 209  ip4300 - New ..................... $ 400  ip4300 - Used .................... $ 91 - $ 202  ip4300 - Not Working ....... $ 102 - $ 109  ip4000 - New .................... $ 930  ip4000 - Used ................... $ 75  ip4000 - Not Working ....... $ 80     Price : $ 100 for ALL - (28) Printers .......... ( All Sold ""As Is"" ) .......... ( Cash & Carry )     Website : CHICAGOLANDSHOWCASE.com    For an Appointment CALL :   show contact info   .............................. ( Any Emails Must Include YOUR PHONE NUMBER )  .............................. ( Because of SCAMMERS - I Do Not Return Emails )  .............................. ( If You See This Ad - It's STILL AVAILABLE )  ", (28) CANON PIXMA PRINTERS - Need Cleaning or Repair - ALL 28 for  -  $100  (Oak Lawn)  
Computer,https://chicago.craigslist.org/nwc/sys/d/schererville-2014-apple-macbook-pro/7688949302.html,"Up for sale we have a mid 2014 Apple MacBook Pro 13"" Retina laptop with built in web cam and backlit keyboard.  Comes with an Intel i5 dual core processor running at 2.6Ghz, 8GB memory, 128GB m.2 flash drive.    Comes fully cleaned and tested and loaded with the latest Apple OS Sonoma 14  Comes with good battery (276 cycles normal) and ac adapter / charger    Comes with 30 day warranty!  Serial number is C02P2HD1G3QH    Comes preloaded  1. Logic Pro X trial version  2. Garageband  3. Avid driver digi- 003 driver  4. Libre Office that open & edit word excel & powepoint  5. Microsoft Office online  6. Serato DJ Pro Trial  7. Adobe Reader DC  8. Audacity  9. Avid link  10. Live  11. Zoom  "," 2014 Apple Macbook Pro Retina 13"" laptop i5 2.6Ghz 8GB 128G Sonoma  -  $299  (Schererville IN)  "
